Frequency,Absorption,Re_alpha_m_eff,Im_alpha_m_eff
2.3717179294823705,-0.08169747239289947,-0.15333911510737633,-0.0873294602442023
2.3725931482870717,-0.08174432726375623,-0.1520337351302013,-0.08734731197496633
2.373468367091773,-0.08178040154429235,-0.15073300175874613,-0.08735363526575987
2.374343585896474,-0.08180570848199849,-0.14943709455899035,-0.08734845701032759
2.3752188047011753,-0.08182026666810034,-0.1481461935818663,-0.08733180976647247
2.3760940235058765,-0.08182410006481335,-0.1468604791486793,-0.08730373177470417
2.3769692423105777,-0.08181723802428917,-0.1455801316357465,-0.08726426696798485
2.377844461115279,-0.08179971529918324,-0.14430533125867473,-0.08721346497251987
2.37871967991998,-0.08177157204479335,-0.14303625785671692,-0.08715138109956329
2.3795948987246813,-0.08173285381274394,-0.14177309067763394,-0.08707807632823433
2.3804701175293825,-0.08168361153621202,-0.14051600816350232,-0.08699361727936346
2.3813453363340837,-0.08162390150671449,-0.13926518773789834,-0.08689807618041219
2.3822205551387845,-0.08155378534249934,-0.13802080559489063,-0.08679153082153511
2.3830957739434857,-0.08147332994860594,-0.13678303649026743,-0.08667406450287567
2.383970992748187,-0.08138260746868342,-0.13555205353542804,-0.08654576597321365
2.384846211552888,-0.08128169522867665,-0.1343280279943399,-0.08640672936010223
2.3857214303575893,-0.08117067567251347,-0.1331111290839812,-0.0862570540916591
2.3865966491622905,-0.08104963628994731,-0.13190152377865866,-0.08609684481019635
2.3874718679669917,-0.08091866953673008,-0.13069937661858716,-0.08592621127789611
2.388347086771693,-0.08077787274731191,-0.1295048495231073,-0.08574526827476084
2.389222305576394,-0.08062734804028204,-0.12831810160889426,-0.0855541354890854
2.3900975243810954,-0.08046720221678595,-0.12713928901350793,-0.08535293740071974
2.3909727431857966,-0.08029754665216939,-0.12596856472460782,-0.08514180315740615
2.3918479619904973,-0.0801184971811193,-0.12480607841514615,-0.0849208664444951
2.3927231807951985,-0.07993017397658493,-0.12365197628482608,-0.08469026534835677
2.3935983995998997,-0.07973270142277948,-0.12250640090810844,-0.08445014221382267
2.394473618404601,-0.07952620798257393,-0.12136949108900884,-0.08420064349600234
2.395348837209302,-0.07931082605960814,-0.12024138172292266,-0.08394191960683378
2.3962240560140033,-0.07908669185545578,-0.11912220366569104,-0.08367412475673706
2.3970992748187046,-0.0788539452221878,-0.11801208361009405,-0.08339741679174827
2.3979744936234058,-0.07861272951068901,-0.11691114396993903,-0.08311195702652009
2.398849712428107,-0.07836319141508902,-0.11581950277189201,-0.08281791007358155
2.399724931232808,-0.07810548081367327,-0.11473727355516913,-0.08251544366925265
2.4006001500375094,-0.07783975060664673,-0.11366456527919307,-0.08220472849661595
2.4014753688422106,-0.07756615655112306,-0.11260148223928816,-0.0818859380059464
2.402350587646912,-0.07728485709371603,-0.11154812399046955,-0.08155924823300315
2.403225806451613,-0.07699601320110828,-0.11050458527935697,-0.08122483761558467
2.404101025256314,-0.07669978818897426,-0.10947095598422693,-0.08088288680874911
2.4049762440610154,-0.07639634754962812,-0.10844732106318478,-0.08053357849909404
2.4058514628657166,-0.07608585877876815,-0.10743376051042981,-0.08017709721848924
2.406726681670418,-0.0757684912016816,-0.10643034932055584,-0.07981362915764795
2.4076019004751186,-0.07544441579926929,-0.10543715746081475,-0.07944336197991461
2.40847711927982,-0.07511380503424152,-0.10445424985124598,-0.07906648463563902
2.409352338084521,-0.07477683267783244,-0.10348168635256946,-0.07868318717750082
2.410227556889222,-0.0744336736373644,-0.10251952176169839,-0.07829366057713003
2.4111027756939234,-0.07408450378499151,-0.10156780581473669,-0.07789809654336724
