# Time-dependent hole occupations from NWChem rt_tddft moocc
# h_k = (n0_k - n_k)/2  (0-1 scale). n is the printed 0-2 electron occupation.
# Neutral n0 = 2 for MO 0-23, 0 for virtuals. MO 0 is O 1s.
# NWChem moocc is in the loaded-vector basis (not necessarily frozen-neutral character).
Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
1.75,0.99876539242326,2.6953536999996253e-05,1.8357590000350754e-06,1.8804414999573638e-06,1.4161329999762273e-06,1.4132344999806534e-06,0.11774760878799995,0.09765765004399996,0.12621178407349998,0.27684437025450004,0.10051140787750001,0.03667461498500002,0.05119933564349999,0.031191517028499982,0.33563705152449996,0.46841722894899995,0.05756801678150003,0.25913299862649997,0.00834803965349995,0.19197402036199995,0.18119531789700005,0.007900270048999958,0.025232591491500034,0.10186548411749996,-0.8694789055395,-0.995767159875
1.8,0.9991944332175535,2.5459500999969187e-05,1.8980954999969768e-06,1.941271499994457e-06,1.6786875000063262e-06,1.6809430000153114e-06,0.12545433825850005,0.0986908405825,0.12612365987950003,0.27068390136450005,0.09903518848850001,0.03626211723799999,0.050968320243499954,0.030967798619999987,0.33514734305750005,0.47306268686099995,0.05732616103400001,0.2600935035805,0.00825456438600003,0.1940296972155,0.1822880195255,0.007873652581000035,0.025025215546000013,0.10207140720800001,-0.8678760076815,-0.9958012543265
1.85,0.9995425184254912,2.3638524999980426e-05,1.892034000028353e-06,1.9600064999902855e-06,1.8376829999944277e-06,1.8489719999514875e-06,0.13173838358349999,0.10119480277649995,0.1279082436265,0.26596939210250004,0.0974083423605,0.035783772177999995,0.050667677349999996,0.030699824214500016,0.33430416273249997,0.47747375893449995,0.05700885462750005,0.2608441679765,0.00815341739450004,0.19608272534850002,0.18327762459200003,0.007844647088499968,0.02480241536350003,0.102237179811,-0.8662629219195,-0.995836825936
1.9,0.9994734788448965,2.1928635499990357e-05,1.8137355000114042e-06,1.9282875000081745e-06,1.8166680000319957e-06,1.8377420000215139e-06,0.13749617040700002,0.10493608318949998,0.13149657045100005,0.26275636637050004,0.09561824639250005,0.03524941054149999,0.050298400139500044,0.030390238299000005,0.333106086157,0.481611891687,0.05661923590100004,0.26139562340699996,0.008044878822000001,0.198121043075,0.184172003347,0.007813658878500052,0.024564434865499973,0.10236904160049998,-0.8646487162165,-0.9958735972575
1.95,0.9990840566887565,2.0656913000016708e-05,1.6819395000089443e-06,1.851619499948498e-06,1.6034559999766884e-06,1.6313145000390605e-06,0.1424991027015,0.10957045088450001,0.13675209178699999,0.26104184239899997,0.09366207140100002,0.03467189669899995,0.04986273252700002,0.03004386970999995,0.33155391713899995,0.4854526658835,0.056163074802500046,0.26175243856450003,0.007929542580999982,0.2001344676865,0.18497421404799996,0.007781428618000019,0.024312053624999996,0.10246650521900003,-0.8630422263875,-0.9959111689685
2.0,0.998766490977888,2.0085882999953952e-05,1.5333305000142516e-06,1.7484115000243605e-06,1.2597809999626008e-06,1.288512500030592e-06,0.14689719864999995,0.11474973388999998,0.14346520747150004,0.26076962433600004,0.09153392380500003,0.03406608832500002,0.049363659739499965,0.02966716079599996,0.32964759027949997,0.48897550379599997,0.05564812862900004,0.2619215224285,0.007808191852500035,0.20211125014499998,0.18568879972950003,0.007748901658999996,0.02404658072400001,0.10252832151549995,-0.8614544549005,-0.9959490798735
2.05,0.998833076539784,2.0397182999953856e-05,1.414864500004498e-06,1.648391000030891e-06,9.03857499956473e-07,9.267430000070576e-07,0.15050379955350002,0.12023569922300004,0.15130129636099998,0.261811221551,0.08926918850999999,0.03344618970750002,0.04881013910599996,0.02926648894299999,0.3274288033075,0.4921400512095,0.05508245133550005,0.261926452637,0.007681657929500041,0.20403116952550004,0.18632713097950004,0.007716968471500052,0.02376945636600003,0.10256437440999999,-0.8599029824345,-0.9959868764175
2.1,0.999199007611938,2.1514308000014637e-05,1.3707239999716236e-06,1.5857980000255623e-06,6.68998500041873e-07,6.811264999795341e-07,0.15357846770350003,0.12574390291250004,0.15984840838500003,0.26395620305949996,0.08688975129550003,0.03282280180899999,0.04820986711749997,0.028846588917500027,0.32493242905599995,0.49490887626049995,0.05447327172750005,0.26179095750650005,0.007550562848000042,0.20587544545049996,0.18690297208749995,0.007686244706999967,0.023481645475500024,0.10258202080849999,-0.8584037718445,-0.99602421904
2.15,0.9994863136538025,2.3002297499963298e-05,1.4251380000551706e-06,1.5866804999875583e-06,6.501695000160623e-07,6.505205000228997e-07,0.1569820170135,0.131128550538,0.16866178016050004,0.2669342239575,0.08443233198650002,0.032203862697499974,0.047573596492500037,0.02841131036400002,0.322217621019,0.49725382672999996,0.05382751702849997,0.26155571627350005,0.0074154549420000215,0.20762831572249996,0.187439945384,0.007657120330999967,0.0231839723235,0.10259803750200003,-0.8569702699955,-0.996060828553
2.2,0.999412951001475,2.4168751999953386e-05,1.5680564999787094e-06,1.6560835000012375e-06,8.605019999885499e-07,8.526060000235702e-07,0.16088569550099996,0.13620227971950005,0.17739311462700003,0.27047971320450004,0.08192401583800002,0.03159518497299996,0.04691001531799999,0.027964415093500006,0.3193311214365,0.49918933541800004,0.053151754575999965,0.261249737211,0.0072770213039999865,0.20928855772199995,0.18795480433349998,0.007630110228999953,0.022877328766000016,0.10262099972350003,-0.855605362006,-0.996096392726
