# Reference (vacuum, no NP/molecule) electric field intensity in atomic units

Timestamps (au),X Values,Y Values,Z Values
16.411898857,2.318330634016231e-09,-3.106316944783538e-16,-3.4861102450458464e-26
16.511971411,2.3315559813916615e-09,-2.830093331643831e-16,-7.483427612428023e-28
16.612043965,2.3437559537656555e-09,-2.5452907511335737e-16,4.7677915732531336e-27
16.712116519,2.3531257266481466e-09,-2.272340360751688e-16,-2.2152157358913018e-26
16.812189073,2.359092748258904e-09,-2.0273713875664365e-16,-7.832092002076117e-26
16.912261627,2.3625308810121745e-09,-1.820479634692761e-16,-1.3883479515483752e-25
17.012334181,2.3653066886331187e-09,-1.655036287734502e-16,-1.708697740296901e-25
17.112406735,2.3693861975280297e-09,-1.5281336562582357e-16,-1.534146157167556e-25
17.212479289,2.3759256412700057e-09,-1.4320419803529936e-16,-1.0814462964703e-25
17.312551843,2.384765054197417e-09,-1.3563527475891746e-16,-8.13476699233288e-26
17.412624397,2.394545946049932e-09,-1.2903547342804585e-16,-9.725667849199292e-26
17.512696951,2.4033795423575045e-09,-1.2251595854098386e-16,-1.4760234169926639e-25
17.612769505,2.4097390446228356e-09,-1.155171109648804e-16,-1.9760812590751704e-25
17.712842059,2.4131545460389334e-09,-1.0786578409917339e-16,-2.1141220961968333e-25
17.812914614,2.4143929988886126e-09,-9.974017566391356e-17,-1.7321101595885006e-25
17.912987168,2.415054842357963e-09,-9.156057970008185e-17,-1.0369691474738964e-25
18.013059722,2.4167935968105253e-09,-8.383986692511088e-17,-4.183226782129211e-26
18.113132276,2.4205356167237935e-09,-7.703407455359342e-17,-1.7141679154784676e-26
18.21320483,2.426066532422366e-09,-7.142962428776502e-17,-3.0616429725313885e-26
18.313277384,2.432168073520536e-09,-6.709078768851106e-17,-6.155681111601998e-26
18.413349938,2.43722428336761e-09,-6.387286650194911e-17,-9.008846611079202e-26
18.513422492,2.4399965981326667e-09,-6.148838826419712e-17,-9.570813735971462e-26
18.613495046,2.440195692853914e-09,-5.960063425058104e-17,-7.405760188757113e-26
18.7135676,2.4385847619796473e-09,-5.791454951857836e-17,-3.6188509087126934e-26
18.813640154,2.4365789749598205e-09,-5.624017517165289e-17,-2.4833125500603373e-27
18.913712708,2.4355467355966007e-09,-5.451566726006937e-17,7.632148332596161e-27
19.013785262,2.436154941201998e-09,-5.2791000736335134e-17,-3.613554688015297e-26
19.113857816,2.4380699609961346e-09,-5.118458432887286e-17,-1.2898806335697047e-25
19.21393037,2.4401471560225594e-09,-4.9830010502941924e-17,-2.483657454009658e-25
19.314002924,2.4410038014643116e-09,-4.8828801696471197e-17,-3.5627906402117395e-25
19.414075478,2.4396889560919e-09,-4.821968280075008e-17,-4.040276310101073e-25
