# Time-dependent hole occupations (neutral MO basis, closed-shell P (0–1, Nascimento)) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
1.55,0.9975508993965398,6.759519993515539e-05,3.2239275513656906e-06,3.6917505418232466e-06,1.1346836347181366e-06,1.1529378332042484e-06,0.21875139891636297,0.025992518318544544,0.004299795090762504,0.011893347041582514,0.0061417969812807005,0.11585346539088381,0.08876687111974424,0.06299136299313346,0.007479372589749844,0.28633460589360427,0.0325534519202797,0.23612795194745506,0.01988721770218005,0.10157304313952276,0.07856295719552286,0.3641141124677657,0.004697992055119671,0.4413614082586097,-0.334060746231484,-0.014408136540829652
1.6,0.9988577242299184,5.9950845460510216e-05,3.218574459729062e-06,3.593099443088832e-06,1.102723427126584e-06,1.1189683676304796e-06,0.21599256352370655,0.025827943425478783,0.004479505012893625,0.01208045942706426,0.006351290739965543,0.11671486417635313,0.09116738928238799,0.06481330599915958,0.007806705512551471,0.28780603728624854,0.0332253425481015,0.23980788683812915,0.020366733418442418,0.10237575444254055,0.07985350559484716,0.3691582490602895,0.004888458650136651,0.4448037631433429,-0.3411457611088314,-0.014754713728440238
1.65,0.9998457921496672,4.630693083962356e-05,2.9720009699918393e-06,3.1895420271599306e-06,1.018517435280586e-06,1.031999062428568e-06,0.21286602450018888,0.025656338771497755,0.004652787197628405,0.012265018002622363,0.006549498858228753,0.11747874974394934,0.09339922059183003,0.06656567814518644,0.008129049081246897,0.2888203668563659,0.03385649305213012,0.24317092735428125,0.02081598994056033,0.10301547147080192,0.08099302997808999,0.37374089150577106,0.005074674104893484,0.44742013744410725,-0.3481194446059703,-0.01508919012760249
1.7,0.9995421759060441,3.111031075653248e-05,2.5391830740240096e-06,2.5796310541004175e-06,9.025942749874005e-07,9.130692444347943e-07,0.20980706374978597,0.025462454579369465,0.004819616167841767,0.012434663248921063,0.006735988488101308,0.11805348731588716,0.09546947721635968,0.0682719284263138,0.008445745783901004,0.2893420711415443,0.03444949225685623,0.2463140490278064,0.021235700974834404,0.10349971756534926,0.08198715288800829,0.37799857685527494,0.0052562723016248425,0.44924571637894506,-0.35521571652604267,-0.015410776264987366
1.75,0.998388231169073,1.9961885495578535e-05,2.0674247687146874e-06,1.9693078935345554e-06,7.9114975326533e-07,7.98915340105566e-07,0.2079051508470069,0.02532152462818471,0.004980273000736668,0.012608402023372212,0.006910439311537453,0.1185486851974481,0.0973816254733989,0.06995142442321878,0.008756201957549226,0.2894843326362424,0.03500802396147318,0.2493133244876048,0.021625439123836965,0.10384945726458017,0.0828350162765421,0.38203700194788215,0.005432935850444576,0.45026749704726543,-0.3626591277830291,-0.015710786837693443
1.8,0.997570180214284,1.7285589057114414e-05,1.744995376862235e-06,1.601711688614671e-06,7.26352156199539e-07,7.32175142403868e-07,0.20525561319797025,0.025093266687955196,0.005135047077415633,0.012750012554387236,0.007072447124457426,0.11876540985549111,0.0991328791498407,0.07161253034438242,0.009059737926742306,0.28910741123507555,0.03553053896448688,0.25220717004440074,0.02198372925897596,0.10404821390078534,0.08353037802756635,0.38591005063276496,0.005604318556402976,0.45043983496893336,-0.37061482338987256,-0.016008631842876802
1.85,0.9979127576297256,2.425387830029546e-05,1.7235166043239047e-06,1.6559347143507708e-06,7.398076591336178e-07,7.44834708799047e-07,0.2019417963434107,0.024758289533728828,0.005284521284939392,0.012850656334225441,0.007221873133815726,0.11863650077992782,0.10072117847364448,0.07326921820721088,0.009355813693606718,0.28814870839427686,0.036016113049270104,0.255046039768675,0.022308910867104292,0.10408744417158067,0.08406472250242858,0.3896841059562981,0.005770173206251061,0.44969088617236774,-0.37929688379871357,-0.016305296127226122
1.9,0.9990102530823617,3.819750686606671e-05,2.0487727308005077e-06,2.160414465324223e-06,8.358955938536639e-07,8.415677905659891e-07,0.19786773448576878,0.024374005169740864,0.0054302865034958625,0.0129384023787954,0.007359313287705227,0.11837517308071033,0.102154412692812,0.07492242314546149,0.009644229748084543,0.2867997363807847,0.03646867731981007,0.2578249975221185,0.022600381878451592,0.10398998635624512,0.08443384387289743,0.3933463251016104,0.005930436375158332,0.4479622486267695,-0.38877257858647446,-0.016595599977927592
1.95,0.999812467259006,5.3764692609314935e-05,2.6347925606851064e-06,2.9683049520556892e-06,9.866017942616878e-07,9.94547147636915e-07,0.19255435382825892,0.023899262620839856,0.005574005593405595,0.013003405398844481,0.007485533865442484,0.11792366169011848,0.10344185857713817,0.07658185643989357,0.009924979514836174,0.2849989522917922,0.03688754016535423,0.2605617412086524,0.02285773448805295,0.10374454305866287,0.08463348798634374,0.39690999592694187,0.006085144105522078,0.4451876849726235,-0.3991603593298301,-0.01688293909653204
2.0,0.9995039488322894,6.511761380423309e-05,3.293693382810936e-06,3.8088659212176523e-06,1.1423227979090456e-06,1.1539488619094485e-06,0.18806132455203595,0.023460694747895028,0.005717674351186197,0.01307633963137822,0.007601516327185531,0.11743262174074154,0.10459354337016069,0.0782624657932598,0.01019822954976124,0.28282047357427376,0.03727328034608157,0.2632809616255729,0.02308023840692497,0.10335515620347302,0.08465680692267341,0.40039230827662864,0.006234416973935231,0.44127419342900787,-0.4106163801590174,-0.017147560532461106
